Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	lf-5	258	appFace://	OutNacks	0	0	0	0
1	lf-5	258	appFace://	InSatisfiedInterests	35.2	0	44	0
1	lf-5	258	appFace://	InTimedOutInterests	0	0	0	0
1	lf-5	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	lf-5	258	appFace://	OutTimedOutInterests	0	0	0	0
1	lf-5	-1	all	SatisfiedInterests	37.6	0	47	0
1	lf-5	-1	all	TimedOutInterests	0	0	0	0
1	lf-6	1	internal://	InInterests	0	0	0	0
1	lf-6	1	internal://	OutInterests	0	0	0	0
1	lf-6	1	internal://	InData	0	0	0	0
1	lf-6	1	internal://	OutData	0	0	0	0
1	lf-6	1	internal://	InNacks	0	0	0	0
1	lf-6	1	internal://	OutNacks	0	0	0	0
1	lf-6	1	internal://	InSatisfiedInterests	0	0	0	0
1	lf-6	1	internal://	InTimedOutInterests	0	0	0	0
1	lf-6	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	lf-6	1	internal://	OutTimedOutInterests	0	0	0	0
1	lf-6	256	netdev://[00:00:00:00:00:24]	InInterests	0	0	0	0
1	lf-6	256	netdev://[00:00:00:00:00:24]	OutInterests	40	0.546875	50	0.683594
1	lf-6	256	netdev://[00:00:00:00:00:24]	InData	34.4	37.7594	43	47.1992
1	lf-6	256	netdev://[00:00:00:00:00:24]	OutData	0	0	0	0
1	lf-6	256	netdev://[00:00:00:00:00:24]	InNacks	0	0	0	0
1	lf-6	256	netdev://[00:00:00:00:00:24]	OutNacks	0	0	0	0
1	lf-6	256	netdev://[00:00:00:00:00:24]	InSatisfiedInterests	0	0	0	0
1	lf-6	256	netdev://[00:00:00:00:00:24]	InTimedOutInterests	0	0	0	0
1	lf-6	256	netdev://[00:00:00:00:00:24]	OutSatisfiedInterests	33.6	0	42	0
1	lf-6	256	netdev://[00:00:00:00:00:24]	OutTimedOutInterests	0	0	0	0
1	lf-6	257	internal://	InInterests	0	0	0	0
1	lf-6	257	internal://	OutInterests	0	0	0	0
1	lf-6	257	internal://	InData	0	0	0	0
1	lf-6	257	internal://	OutData	0	0	0	0
1	lf-6	257	internal://	InNacks	0	0	0	0
1	lf-6	257	internal://	OutNacks	0	0	0	0
1	lf-6	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	lf-6	257	internal://	InTimedOutInterests	0	0	0	0
1	lf-6	257	internal://	OutSatisfiedInterests	0	0	0	0
1	lf-6	257	internal://	OutTimedOutInterests	0	0	0	0
1	lf-6	258	appFace://	InInterests	40.8	0.546875	51	0.683594
1	lf-6	258	appFace://	OutInterests	0	0	0	0
1	lf-6	258	appFace://	InData	0	0	0	0
1	lf-6	258	appFace://	OutData	33.6	36.8813	42	46.1016
1	lf-6	258	appFace://	InNacks	0	0	0	0
1	lf-6	258	appFace://	OutNacks	0	0	0	0
1	lf-6	258	appFace://	InSatisfiedInterests	33.6	0	42	0
1	lf-6	258	appFace://	InTimedOutInterests	0	0	0	0
1	lf-6	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	lf-6	258	appFace://	OutTimedOutInterests	0	0	0	0
1	lf-6	-1	all	SatisfiedInterests	36.8	0	46	0
1	lf-6	-1	all	TimedOutInterests	0	0	0	0
